ID,Message Size,Sending Rate,RTT,Latency
253,1000,8522079,6631,22
3591,1000,45786297,13939,3
2309,1000,28434622,15899,3
984,1000,35737376,7234,2
133,1000,3615730,6682,7
234,1000,8522079,6631,18
1546,1000,44873884,9550,2
2488,1000,33859669,17959,2
381,1000,15249510,6498,4
886,1000,28681709,7115,3
619,1000,22121228,6382,2
1048,1000,36404739,7181,15
3218,1000,42816279,19439,2
647,1000,23439853,6427,132
3697,1000,47836068,13241,4
1191,1000,41804780,8141,95
3897,1000,52512854,13050,2
206,1000,6762818,6284,15
4094,1000,50731090,13545,8
4130,1000,51491029,13989,4
2576,1000,34030682,19417,5
2567,1000,34030682,19417,4
4473,1000,55156162,17900,2
1027,1000,36404739,7181,5
4555,1000,55156162,17900,2
32,1000,1819107,8807,8
721,1000,26990876,6597,2
785,1000,24074667,6985,4
2116,1000,30645933,14580,2
2747,1000,36457547,19575,2
4313,1000,55156162,17900,2
4380,1000,55156162,17900,3
4764,1000,47820763,22534,18
3756,1000,48903596,13157,2
4302,1000,55156162,17900,3
3364,1000,39691792,16460,4
722,1000,26990876,6597,4
2236,1000,30645933,14580,2
3411,1000,39691792,16460,3
18,1000,429724,8338,2
1240,1000,41804780,8141,43
4573,1000,55156162,17900,2
358,1000,11630525,6821,4
5001,1000,35524205,37047,122
4762,1000,47531239,22068,15
1262,1000,41804780,8141,4
3880,1000,52512854,13050,6
2320,1000,28434622,15899,2
3149,1000,42816279,19439,4
1255,1000,41804780,8141,2
2160,1000,30645933,14580,3
2899,1000,39045545,20201,2
3287,1000,45112901,19577,5
4644,1000,55156162,17900,3
3008,1000,39426027,19426,3
3177,1000,42816279,19439,4
3064,1000,39426027,19426,3
3903,1000,52512854,13050,2
3222,1000,42816279,19439,3
1204,1000,41804780,8141,3
1875,1000,44267661,11271,4
1878,1000,44267661,11271,2
1176,1000,40068194,8161,4
2166,1000,30645933,14580,2
3485,1000,43481653,15481,2
2583,1000,34030682,19417,2
3718,1000,47836068,13241,4
2290,1000,28434622,15899,2
2614,1000,33708789,19503,4
2185,1000,30645933,14580,3
