id,message_size,actual rtt,rtt,min_rtt,rttvar,cwnd,delivery_rate
11634,3900000,675075,8146,78,7337,1503631,14450530
3732,1930000,106583,5831,70,4806,1300636,18825000
8361,3090000,456365,7406,77,7959,1690388,11915434
4866,2210000,114440,3595,76,3381,864996,17072486
3082,1770000,179803,4668,70,4255,1073180,20806040
5781,2440000,164377,5219,81,5306,1287074,13474153
6506,2620000,137418,4591,56,5197,1012782,24414252
6534,2630000,153236,2946,56,3290,199308,36513627
7494,2870000,341031,4589,97,5274,591798,20954229
276,1060000,253974,6019,11,7266,196608,76197695
2007,1500000,77508,2986,11,2850,805024,21068428
6470,2610000,131264,3047,56,2574,823968,17376658
6923,2730000,161959,4347,56,3961,1143724,21201624
487,1120000,77934,6162,11,6430,386518,18865162
1623,1400000,106221,3996,11,3949,1119440,21396900
11898,3970000,355357,4100,78,4663,255597,41225539
867,1210000,58177,3386,11,3108,906808,19486333
4081,2020000,141136,4248,70,4165,1083712,18894465
1699,1420000,135131,3244,11,2831,919720,24231554
5539,2380000,190050,3495,81,2835,1004984,21145939
10546,3630000,232205,4418,129,3220,1242256,18694165
8365,3090000,205330,3739,77,3217,1020770,19393894
2846,1710000,88637,8270,70,12488,1051810,3963144
8480,3120000,167233,3629,77,2781,1099064,21206552
11123,3780000,451671,5731,101,5555,986041,13422363
11003,3750000,239097,5648,101,5229,1012174,16465450
6629,2650000,317120,4269,56,3085,959074,21202759
56,1010000,23183,1041,144,339,396196,25728776
5515,2370000,126543,4342,81,4344,1048440,20104674
9159,3280000,230053,3707,131,3332,284222,15532640
9916,3470000,618009,7330,71,6316,1492991,17607841
11193,3790000,264904,9399,101,8297,1634607,6986555
2566,1640000,127141,5280,11,4248,852028,15423156
5757,2430000,233300,3506,81,2959,978972,23900909
4920,2230000,154548,8425,76,8461,769122,13548302
6634,2650000,183579,3452,56,2831,1049416,19764556
7613,2900000,161130,3560,97,3850,788150,17467631
8347,3080000,172671,6373,77,8217,1066648,7152003
7940,2980000,200822,3971,77,2694,989414,19131942
2171,1540000,81440,4473,11,3721,1069538,19958865
2272,1560000,78418,3437,11,2667,925636,22533850
6378,2590000,149487,3854,56,4466,199308,12700204
652,1160000,56803,4494,11,5775,455342,28305706
1882,1470000,203943,10131,11,15341,315636,18718808
9580,3390000,184617,3881,71,3490,1027546,17222022
10147,3530000,345409,4169,71,3725,1149349,20875116
1777,1440000,274595,6602,11,6471,1031592,17356126
4176,2040000,449827,8296,70,5426,2129920,10113711
7492,2870000,308873,5116,97,4598,880116,13908310
6558,2630000,222917,3036,56,2726,927468,15294664
10128,3530000,606040,12361,71,10805,1963879,8558107
10175,3540000,263888,4442,145,4402,1091249,17853841
5187,2290000,462256,8662,81,7437,1719734,9541503
10341,3580000,624609,17530,129,17848,1433660,4400415
429,1100000,53069,3372,11,4021,308870,9393651
10625,3650000,318473,5659,129,6948,1227822,9733272
10939,3730000,336839,3733,101,2941,1060977,20576146
8831,3200000,577476,8628,77,8984,1673684,9006451
6246,2560000,154985,4056,56,4021,1049290,16234267
980,1240000,204553,8653,11,10979,1438717,2221646
5893,2470000,135190,5997,56,6066,1156094,18794133
8536,3130000,212699,4754,77,3354,1395264,17189053
8939,3230000,266573,3460,142,3817,463960,26391487
10364,3590000,233368,5737,129,5569,1432903,18713862
4269,2060000,110600,4032,70,3547,1160266,20896499
11376,3840000,822603,5125,78,3526,1406812,16336954
9377,3340000,286389,3522,71,2414,938112,19608873
11446,3860000,210127,5362,78,5665,1038634,19754560
4984,2240000,552758,4738,81,3951,1503040,14181581
6054,2510000,119981,2992,56,3033,806050,15564285
10065,3510000,214669,6119,71,5193,1544437,12950724
7174,2790000,180078,4083,56,3816,1087882,20012183
1120,1280000,102207,4624,11,4123,1256686,18605246
2315,1570000,357648,8589,11,7090,1484420,11106063
5695,2420000,149675,3537,81,3816,683902,27610026
1358,1330000,73060,3677,11,3281,878410,20610250
5937,2480000,130281,4876,56,4452,1117954,20680629
7541,2880000,156642,3328,97,3306,460644,5327923
11566,3890000,214496,4176,78,3886,1073093,17856180
11223,3800000,357051,4109,101,3916,1147180,18689859
6359,2580000,143875,3036,56,2859,861184,23705249
11857,3960000,223234,4649,78,5049,623128,20644333
11969,3990000,433688,5025,78,5477,848688,13073828
1769,1440000,71735,3232,11,3263,847694,22039111
9842,3460000,684375,5043,71,4101,1422255,13007789
1964,1490000,181965,4696,11,4723,233126,44213729
9325,3330000,563049,4850,71,4389,1250849,10952905
677,1160000,110108,2870,11,3222,423250,20037098
11607,3900000,672747,5953,78,5088,1627183,15269938
11821,3950000,323139,4743,78,5216,199308,5189196
8173,3040000,168921,3585,77,3181,900928,19529079
6308,2570000,304228,3872,56,3686,554386,16318651
1758,1430000,227932,8620,11,8505,1650398,13388125
11103,3770000,529290,5115,101,3946,1268972,11644971
1058,1260000,92757,6353,11,6849,1165223,996367
7168,2790000,329549,5343,56,4250,1299342,15676518
4371,2090000,183354,3955,76,3524,974224,21939470
1114,1270000,77360,5574,11,6145,1384633,17227966
8080,3020000,209042,3610,77,2855,992696,20662104
8588,3140000,752093,6268,77,6225,831263,13976920
4501,2120000,509892,16462,76,14726,2388584,5759236
11279,3810000,211814,8293,101,8617,1141522,19419876
1076,1260000,79150,4720,11,4995,398616,16715794
2632,1650000,108084,5570,11,4277,1496540,12311102
11231,3800000,348860,4035,101,4654,295425,42845376
10302,3570000,234471,4390,129,4410,1140190,19927073
4502,2120000,236789,14828,76,16696,573855,1920616
5764,2440000,145296,16030,81,17476,1466312,12720726
7608,2900000,404766,4045,97,4058,982137,17566061
11557,3880000,234560,7415,78,6439,1344875,15276738
6702,2670000,184832,4457,56,3791,1175524,17482570
3179,1790000,97127,3627,70,3067,1138095,5768227
2146,1530000,114114,4911,11,6226,199308,26688953
990,1240000,59212,3036,11,2321,861588,18219667
5912,2470000,159385,5049,56,4912,1330916,16641386
11880,3970000,679828,6030,78,6258,807353,13922946
659,1160000,69041,3863,11,4056,199308,846454
2142,1530000,115292,2965,11,2690,910938,21628482
6357,2580000,296415,4120,56,4458,543184,26683963
7169,2790000,181214,11484,56,15862,1525781,1652403
10157,3530000,491385,19115,145,29756,2091023,1176736
10971,3740000,244466,3313,101,3239,915729,22844207
472,1110000,53271,4167,11,4313,940406,14723281
10544,3630000,630536,12968,129,14560,747230,10539070
6706,2670000,145165,5507,56,4441,1206734,20452888
10630,3650000,236747,3688,129,3641,803431,4249725
11993,3990000,220880,3707,78,3925,546422,20592462
10293,3570000,211648,6619,129,6368,1115744,18883828
6562,2640000,140916,15832,56,23197,1035322,21513914
11477,3860000,586788,17929,78,16989,2115759,3762833
413,1100000,67446,3819,11,4143,572612,20343596
2079,1510000,141771,3336,11,2422,919292,21546538
10750,3680000,401960,12349,101,16732,883301,14277825
4031,2000000,137418,4142,70,4000,1040400,20857463
4618,2150000,161163,13371,76,13572,1066844,11532738
10562,3640000,270288,4206,129,4324,535825,6541298
299,1070000,52473,5644,11,6580,241345,3550654
3359,1830000,99187,3226,70,3101,914936,18894743
2467,1610000,141721,3230,11,2649,995434,22399810
7248,2810000,199744,3953,56,3425,1005170,21237433
10415,3600000,239304,4601,129,4728,1196079,19756722
7222,2800000,195534,5183,56,4697,1246808,17398512
67,1010000,16341,700,144,415,196608,72952845
5867,2460000,160636,3901,81,3681,653640,20845166
6214,2550000,123209,2565,56,2488,509026,34906000
1308,1320000,64941,3273,11,2815,978294,22971166
3365,1840000,238681,5461,70,5876,199308,20639802
4064,2010000,386872,9464,70,9469,1687560,11709410
2548,1630000,192493,7426,11,8503,1380167,2305884
6980,2740000,142754,4755,56,4238,1086718,20407565
6494,2620000,307851,3904,56,2848,1035766,14155054
1710,1420000,72750,4974,11,5780,887102,19539949
6628,2650000,183162,5021,56,3897,1081682,14904342
3717,1920000,408504,9214,70,7006,1667042,4964963
7784,2940000,180063,3003,85,3293,199308,37750907
2914,1720000,161621,9700,70,9365,877770,15090208
6605,2650000,133724,3351,56,2604,1049574,21743933
7879,2960000,177586,3193,77,2863,878116,24889760
9150,3280000,211314,3466,131,3642,835496,16371598
9253,3310000,175053,4609,131,4088,960373,20467699
9284,3320000,180027,3338,71,3918,428540,15697312
11472,3860000,237266,4349,78,4010,1083503,20282879
10796,3690000,333029,3719,101,3678,913250,13375760
4655,2160000,131335,4455,76,4845,815516,19662093
9635,3400000,471356,8270,71,10890,1172412,13761590
1544,1380000,74868,5022,11,4810,1056666,22634803
2370,1590000,84832,3043,11,2014,907276,21794907
4000,2000000,241144,14040,70,14343,1284405,8520339
4810,2200000,115703,2731,76,2529,329610,8822804
8176,3040000,228250,4779,77,4942,1165176,19432934
2089,1520000,104993,3356,11,2443,1014266,21395851
8343,3080000,402242,5666,77,5532,1423646,13552509
4784,2190000,135943,3744,76,4303,491616,29046573
7475,2860000,216202,10531,97,15239,735792,16021518
8194,3040000,572447,4877,77,3759,1344018,15233196
284,1070000,81040,4041,11,4304,354636,25777818
8893,3220000,756493,5651,142,6387,532736,21242018
4027,2000000,163511,11405,70,8869,1693760,10897096
9189,3290000,214521,3417,131,3605,541176,32135854
9703,3420000,338354,13338,71,17072,1740827,1364754
975,1240000,81064,3932,11,3210,855779,17062699
2521,1630000,209793,9394,11,13069,927723,1035112
8394,3090000,454629,6886,77,5470,1904116,11278066
9786,3440000,253789,3902,71,3132,1002858,20345916
111,1020000,21850,1242,139,674,755065,48453588
12006,4000000,283855,3579,78,4420,196608,22953371
2776,1690000,155073,6016,99,5457,1360542,11497332
7891,2970000,209245,4566,77,4587,913419,20685360
563,1140000,55729,3021,11,2826,797810,26697637
8101,3020000,445457,5429,77,4503,1244298,10544428
6340,2580000,144973,3263,56,3300,768944,16209923
10093,3520000,200993,8698,71,7810,1358649,15190099
9549,3380000,218513,3277,71,3223,906396,24247533
3011,1750000,150438,5506,70,5414,1375974,15363488
5991,2490000,119768,4073,56,4191,1051606,19919194
920,1230000,105544,5253,11,5788,774306,20648641
10626,3650000,719519,5375,129,5362,1273036,13429719
9349,3330000,525499,7801,71,6541,1868982,10108415
421,1100000,54283,3494,11,4026,271742,10713285
3392,1840000,155200,5680,70,5849,746160,19876726
10753,3680000,239847,3536,101,4202,414820,15482904
7102,2770000,149294,3718,56,3091,1049236,19333853
5445,2360000,585892,5268,81,4768,1328768,12783645
7390,2840000,152964,4440,56,4079,1208838,21814638
9076,3260000,359663,5986,131,6019,1786561,1785625
10541,3630000,202115,3727,129,4084,480063,24853290
8739,3180000,178588,4591,77,4510,1059266,19045290
4198,2040000,561715,6147,70,5053,1592909,11593732
6079,2510000,285778,4424,56,5006,657264,19215957
10029,3500000,211840,3963,71,3614,1070554,17826595
10574,3640000,199011,5426,129,6596,449496,21069409
11768,3940000,215923,4302,78,4258,1252467,20352278
8780,3190000,190051,3738,77,2818,1137397,4385805
8455,3110000,202949,3618,77,2787,1138684,21113223
11839,3950000,211687,3973,78,3043,1350338,5712133
7338,2830000,149463,4284,56,4052,1172220,21236398
11081,3770000,261518,3822,101,2808,1093652,19850496
4281,2070000,115342,5262,70,6288,1028075,2550727
6555,2630000,130005,2983,56,3386,196608,40225174
806,1200000,85286,4109,11,3109,1232286,18526348
3003,1750000,92540,4500,70,4271,1144438,20509115
7816,2950000,215435,5621,85,5142,1094348,13642507
8659,3160000,213279,4006,77,3770,1079774,20278798
10031,3500000,191416,3936,71,3624,1004414,17784535
3325,1830000,310923,18787,70,28947,1537480,11408343
10091,3520000,589510,6436,71,7011,1385965,9808101
1471,1360000,81300,4778,11,4779,1048578,15373636
9953,3480000,555186,5758,71,5362,1375943,11543082
11354,3830000,205294,3628,78,3058,1034897,20425350
70,1010000,16999,755,144,480,371536,85074054
9008,3250000,217277,3415,142,3944,199308,32042257
10706,3670000,200303,3142,101,2868,872450,21456324
10917,3720000,243784,3547,101,2850,916132,21416381
764,1190000,83436,4700,11,4473,480964,11114901
3700,1920000,156850,5333,70,4266,1327692,17768962
1811,1450000,169474,6261,11,6675,767496,6752499
1146,1280000,62005,4325,11,4246,1060534,22784443
5774,2440000,299675,12468,81,14553,1780911,1618512
2761,1690000,134388,5083,99,3879,1399442,17018094
3021,1750000,129629,4003,70,3905,1056268,21148967
351,1080000,56110,5416,11,5301,676998,13133866
585,1140000,54931,2980,11,3306,480208,33231599
1503,1370000,123257,7056,11,6820,1556125,14894848
2754,1680000,91874,4606,99,4198,1032764,20241240
9254,3310000,300161,3306,121,3814,199308,4040337
348,1080000,303777,8387,11,8813,851644,11677552
4511,2120000,538712,15063,76,16884,2220551,10799305
311,1070000,253592,9949,11,10220,1123180,7597210
879,1210000,61193,4112,11,3631,1026818,20376228
3596,1890000,488396,14586,70,10195,2477258,3680746
5830,2450000,505864,9075,81,7927,835847,8714051
9031,3250000,216470,3088,131,3362,199308,32821052
6136,2530000,162119,3366,56,2489,936759,186973
11009,3750000,545699,6589,101,5267,1644100,16956790
5748,2430000,117362,3799,81,3428,1076818,22531741
3819,1950000,562243,9903,70,8248,1182088,7661587
8595,3140000,331989,3958,77,3685,1003198,18512104
9078,3260000,194788,4704,131,4769,550450,18721934
8509,3120000,401166,5137,77,4934,1314644,13338139
4466,2110000,424793,5998,76,6002,1449420,14173286
4619,2150000,114944,5451,76,5059,1186902,20964314
9051,3260000,378088,6000,131,5413,1622392,8658818
9394,3340000,459853,8513,71,10557,1360814,16413874
8016,3000000,205539,9713,77,12374,1137702,21588048
2535,1630000,138392,7958,11,6599,1557408,13567333
3246,1810000,119788,3225,70,3638,199308,44481634
1331,1330000,95971,5133,11,4155,1387062,18133118
4256,2060000,109498,3770,70,3182,1143454,20988010
5414,2350000,386459,14278,81,14254,1700368,9552063
3727,1930000,269299,5474,70,4185,1674978,11219982
6988,2740000,144386,4099,56,3428,996964,18263636
785,1190000,72514,4367,11,4687,579094,11339489
7017,2750000,145010,4339,56,3761,1048898,21044725
8635,3150000,269056,4277,77,4106,1055012,18749347
7503,2870000,350728,3998,97,4202,540094,22928465
8870,3210000,583062,5296,77,5632,1477214,14121655
2433,1600000,119183,3472,11,2648,971688,20397516
4997,2240000,276042,14379,81,16929,1299378,14599865
10602,3650000,236018,3288,129,3652,353332,11848193
3930,1980000,108495,3354,70,2259,875660,20205391
5652,2410000,130411,4374,81,3974,1082482,18633875
5926,2480000,121808,7974,56,9436,1015037,2541070
1112,1270000,61442,3280,11,3082,1068818,23213218
3917,1970000,142226,3623,70,3251,938648,19754209
5582,2390000,233339,4446,81,4792,1155566,19356294
8362,3090000,180395,14145,77,17039,1500820,15653573
3687,1920000,151928,5562,70,5303,1277602,14994474
1412,1350000,262312,8197,11,8317,1438264,11012149
7397,2840000,172374,5148,56,4920,1110526,18763164
10315,3570000,216407,4694,129,5308,535855,13630369
748,1180000,109530,7485,11,6644,1702367,18144000
5155,2280000,128586,8352,81,8695,1444024,16598060
6850,2710000,139594,3903,56,3502,988704,22054605
3509,1870000,105240,3377,70,3548,199308,21380159
4329,2080000,109295,7321,70,7505,1083742,21514741
5630,2400000,146630,4446,81,3877,1028840,21164027
166,1040000,25521,977,13,436,301854,70842505
4388,2090000,442330,18190,76,15018,1320614,1937103
6857,2710000,146376,5239,56,4448,1120796,17631564
9726,3430000,240239,3878,71,2943,921806,20208228
3428,1850000,132587,3412,70,2975,994006,18924411
1293,1320000,164786,5855,11,5081,976957,13790598
8151,3030000,226411,5459,77,4090,1383064,16286286
3530,1880000,326438,14139,70,16404,612374,11509221
647,1160000,73378,2702,11,2911,323286,16101913
9067,3260000,469447,5258,131,5642,1180394,15339927
3390,1840000,162883,3361,70,3844,199308,51938950
5122,2280000,122966,5667,81,6076,1196488,19980586
5167,2290000,142542,3811,81,2676,1104530,14739319
5873,2460000,497837,4049,81,3685,733342,20968333
8520,3130000,201045,3866,77,3406,976992,18687674
10581,3640000,208421,3965,129,3995,949155,21599163
11629,3900000,286215,5991,78,5673,1183021,17449401
3595,1890000,386965,4753,70,3687,1352414,15561723
7939,2980000,163102,5194,77,5333,1066066,21585258
8311,3070000,266734,11646,77,16250,1433506,3283872
8409,3100000,427150,6264,77,6609,641344,12996092
8906,3220000,209414,4038,142,4575,303708,23623946
1230,1300000,64985,3503,11,2957,951538,20698688
1946,1480000,126690,4671,11,4632,1220474,15740039
2422,1600000,131165,4857,11,4472,1199076,17589598
2130,1530000,106708,4568,11,3691,1367812,9764092
4070,2010000,106609,3953,70,3211,982672,20923570
5913,2470000,246092,4730,56,4542,1277236,19363380
1888,1470000,77469,3314,11,3976,199308,26923984
6087,2520000,224882,4677,56,5356,995572,19080340
2652,1660000,89468,3603,11,3035,957634,20586901
5077,2260000,167415,10580,81,11212,1161476,8009044
3027,1750000,487669,5864,70,5041,1413782,16531481
1574,1390000,92626,5552,11,5297,1341330,15394595
2371,1590000,84401,3620,11,3112,1113596,21059477
5493,2370000,131077,6041,81,7694,1032676,4566892
7436,2850000,152528,4066,97,3960,1174666,20500811
8424,3100000,263749,4396,77,4488,1117820,18597318
8954,3230000,178135,4247,142,4874,470048,26032694
9294,3320000,577135,5864,71,6022,1629354,11504010
978,1240000,92109,5064,11,4793,987364,14229946
9801,3450000,226894,3699,71,2959,995758,20622383
10072,3510000,209839,4761,71,4558,1034856,18234469
11351,3830000,610864,10069,78,10245,1937199,11768665
573,1140000,90347,3922,11,3543,1064072,17522547
5129,2280000,215686,5261,81,4090,1514624,9135334
11390,3840000,941507,7777,78,6327,1656633,9318903
5476,2360000,183856,5111,81,4854,1216702,16548174
7233,2800000,215783,7515,56,7089,1465052,15754326
732,1180000,69409,3342,11,2332,867861,23120192
11490,3870000,729696,14789,78,15694,2040625,4487775
3079,1760000,132375,4213,70,3895,1064474,20120142
11519,3870000,244804,4423,78,4171,1065351,17971236
8977,3240000,214546,4201,142,4669,775352,24070736
760,1190000,56825,3591,11,2817,886303,23038731
456,1110000,53571,2874,11,3437,199308,6871230
7687,2920000,424998,7197,85,6276,1478164,4043684
2819,1700000,170998,3831,70,3412,1014902,20830581
9095,3270000,176373,3845,131,3966,814874,13845987
2338,1580000,163530,3624,11,3037,950044,21720896
6679,2660000,137103,5724,56,7313,978364,3496592
